run,epoch,train_loss,train_mae,val_loss,val_mae,lr
tinyPixelVit_version_1_train_6521,98,2900.5982,31.9588,2874.8564,32.345,
tinyPixelVit_version_1_train_6521,99,2901.2137,31.9815,2883.0688,32.4236,
tinyPixelVit_version_1_train_6521,100,2906.4451,32.0236,2859.4179,31.9619,
tinyPixelVit_version_1_train_6554,1,1.3549,0.925,0.9034,0.7727,
tinyPixelVit_version_1_train_6554,2,0.9432,0.7851,0.8108,0.7232,
tinyPixelVit_version_1_train_6554,3,0.8785,0.7568,0.7841,0.7105,
tinyPixelVit_version_1_train_6554,4,0.8559,0.7473,0.7483,0.6932,
tinyPixelVit_version_1_train_6554,5,0.8361,0.7371,0.7781,0.6973,
tinyPixelVit_version_1_train_6554,6,0.8266,0.7324,0.7389,0.689,
tinyPixelVit_version_1_train_6554,7,0.8177,0.7292,0.7345,0.6789,
tinyPixelVit_version_1_train_6554,8,0.8101,0.7243,0.7347,0.6888,
tinyPixelVit_version_1_train_6554,9,0.7998,0.7196,0.7171,0.6779,
tinyPixelVit_version_1_train_6554,10,0.7926,0.7153,0.7068,0.6729,
tinyPixelVit_version_1_train_6554,11,0.7844,0.7119,0.7171,0.6753,
tinyPixelVit_version_1_train_6554,12,0.7814,0.7099,0.7272,0.6754,
tinyPixelVit_version_1_train_6554,13,0.7731,0.7058,0.7083,0.663,
tinyPixelVit_version_1_train_6554,14,0.7679,0.7025,0.7013,0.6624,
tinyPixelVit_version_1_train_6554,15,0.7643,0.7,0.6954,0.6555,
tinyPixelVit_version_1_train_6554,16,0.7556,0.6966,0.6945,0.6585,
tinyPixelVit_version_1_train_6554,17,0.7512,0.6935,0.6802,0.6529,
tinyPixelVit_version_1_train_6554,18,0.7485,0.6917,0.6894,0.6538,
tinyPixelVit_version_1_train_6554,19,0.7445,0.6894,0.6856,0.6586,
tinyPixelVit_version_1_train_6554,20,0.7391,0.6871,0.6803,0.6488,
tinyPixelVit_version_1_train_6554,21,0.7351,0.685,0.6684,0.648,
tinyPixelVit_version_1_train_6554,22,0.7333,0.6839,0.6786,0.6467,
tinyPixelVit_version_1_train_6554,23,0.7272,0.6806,0.6946,0.6569,
tinyPixelVit_version_1_train_6554,24,0.7233,0.6783,0.6608,0.641,
tinyPixelVit_version_1_train_6554,25,0.7197,0.676,0.6647,0.6398,
tinyPixelVit_version_1_train_6554,26,0.7141,0.6737,0.6525,0.6349,
tinyPixelVit_version_1_train_6554,27,0.7107,0.6714,0.6644,0.6377,
tinyPixelVit_version_1_train_6554,28,0.709,0.6704,0.6495,0.6332,
tinyPixelVit_version_1_train_6554,29,0.7047,0.6687,0.6501,0.6387,
tinyPixelVit_version_1_train_6554,30,0.6997,0.666,0.6587,0.6352,
tinyPixelVit_version_1_train_6554,31,0.6981,0.6645,0.6427,0.6352,
tinyPixelVit_version_1_train_6554,32,0.6969,0.6641,0.6458,0.6324,
tinyPixelVit_version_1_train_6554,33,0.6932,0.6622,0.6366,0.6299,
tinyPixelVit_version_1_train_6554,34,0.6909,0.661,0.6497,0.6376,
tinyPixelVit_version_1_train_6554,35,0.6882,0.66,0.6396,0.6301,
tinyPixelVit_version_1_train_6554,36,0.6857,0.6577,0.6428,0.6283,
tinyPixelVit_version_1_train_6554,37,0.6825,0.6563,0.6317,0.6275,
tinyPixelVit_version_1_train_6554,38,0.6812,0.6549,0.6497,0.6341,
tinyPixelVit_version_1_train_6554,39,0.6784,0.6543,0.6351,0.6233,
tinyPixelVit_version_1_train_6554,40,0.6763,0.6528,0.6324,0.6224,
tinyPixelVit_version_1_train_6554,41,0.673,0.651,0.6297,0.6221,
tinyPixelVit_version_1_train_6554,42,0.6715,0.6497,0.6271,0.6222,
tinyPixelVit_version_1_train_6554,43,0.6702,0.649,0.6293,0.6217,
tinyPixelVit_version_1_train_6554,44,0.6682,0.6479,0.6243,0.6194,
tinyPixelVit_version_1_train_6554,45,0.6647,0.6459,0.6211,0.6176,
tinyPixelVit_version_1_train_6554,46,0.6642,0.6458,0.6236,0.6204,
tinyPixelVit_version_1_train_6554,47,0.662,0.645,0.6322,0.6257,
tinyPixelVit_version_1_train_6554,48,0.6616,0.644,0.631,0.6246,
tinyPixelVit_version_1_train_6554,49,0.66,0.6427,0.6227,0.6184,
tinyPixelVit_version_1_train_6554,50,0.6585,0.6421,0.6218,0.6193,
tinyPixelVit_version_1_train_6554,51,0.6567,0.6415,0.6115,0.6158,
tinyPixelVit_version_1_train_6554,52,0.654,0.6393,0.6153,0.616,
tinyPixelVit_version_1_train_6554,53,0.6511,0.6381,0.6267,0.6213,
tinyPixelVit_version_1_train_6554,54,0.6526,0.6383,0.6206,0.6191,
tinyPixelVit_version_1_train_6554,55,0.6498,0.6374,0.6201,0.6151,
tinyPixelVit_version_1_train_6554,56,0.6463,0.6355,0.6179,0.6153,
tinyPixelVit_version_1_train_6554,57,0.6466,0.6358,0.6226,0.6204,
tinyPixelVit_version_1_train_6554,58,0.6455,0.6345,0.6094,0.6165,
tinyPixelVit_version_1_train_6554,59,0.6434,0.6342,0.6289,0.6209,
tinyPixelVit_version_1_train_6554,60,0.6423,0.633,0.608,0.6118,
tinyPixelVit_version_1_train_6554,61,0.6408,0.6323,0.6073,0.6115,
tinyPixelVit_version_1_train_6554,62,0.6394,0.6313,0.6173,0.6141,
tinyPixelVit_version_1_train_6554,63,0.6388,0.6302,0.6033,0.6077,
tinyPixelVit_version_1_train_6554,64,0.639,0.6309,0.6125,0.6173,
tinyPixelVit_version_1_train_6554,65,0.6356,0.6289,0.6135,0.6106,
tinyPixelVit_version_1_train_6554,66,0.6343,0.6283,0.6068,0.6117,
tinyPixelVit_version_1_train_6554,67,0.6342,0.628,0.6052,0.6118,
tinyPixelVit_version_1_train_6554,68,0.6323,0.6269,0.6104,0.6134,
tinyPixelVit_version_1_train_6554,69,0.6327,0.6266,0.6045,0.6068,
tinyPixelVit_version_1_train_6554,70,0.6311,0.6265,0.6085,0.6156,
tinyPixelVit_version_1_train_6554,71,0.6292,0.6255,0.6001,0.6062,
tinyPixelVit_version_1_train_6554,72,0.6291,0.6247,0.617,0.6142,
tinyPixelVit_version_1_train_6554,73,0.6271,0.6241,0.6002,0.6057,
tinyPixelVit_version_1_train_6554,74,0.6272,0.6238,0.6081,0.6109,
tinyPixelVit_version_1_train_6554,75,0.6251,0.6223,0.6029,0.612,
tinyPixelVit_version_1_train_6554,76,0.6242,0.6222,0.5994,0.6082,
tinyPixelVit_version_1_train_6554,77,0.6245,0.6224,0.598,0.6078,
tinyPixelVit_version_1_train_6554,78,0.6226,0.6214,0.6011,0.6062,
tinyPixelVit_version_1_train_6554,79,0.6234,0.6214,0.5984,0.6043,
tinyPixelVit_version_1_train_6554,80,0.6214,0.6198,0.6007,0.6085,
tinyPixelVit_version_1_train_6554,81,0.6208,0.6205,0.6275,0.6223,
tinyPixelVit_version_1_train_6554,82,0.619,0.6191,0.5974,0.606,
tinyPixelVit_version_1_train_6554,83,0.6182,0.6191,0.5966,0.6057,
tinyPixelVit_version_1_train_6554,84,0.6163,0.6175,0.6021,0.6119,
tinyPixelVit_version_1_train_6554,85,0.617,0.6185,0.5933,0.6039,
tinyPixelVit_version_1_train_6554,86,0.615,0.6166,0.5957,0.602,
tinyPixelVit_version_1_train_6554,87,0.6153,0.6173,0.6015,0.6044,
tinyPixelVit_version_1_train_6554,88,0.6141,0.6162,0.5995,0.605,
tinyPixelVit_version_1_train_6554,89,0.6147,0.6168,0.5987,0.6037,
tinyPixelVit_version_1_train_6554,90,0.6136,0.6159,0.5964,0.6076,
tinyPixelVit_version_1_train_6554,91,0.6114,0.6146,0.593,0.6045,
tinyPixelVit_version_1_train_6554,92,0.6102,0.6142,0.5908,0.5998,
tinyPixelVit_version_1_train_6554,93,0.6107,0.6143,0.5947,0.6028,
tinyPixelVit_version_1_train_6554,94,0.6094,0.6141,0.5984,0.6065,
tinyPixelVit_version_1_train_6554,95,0.6088,0.6133,0.5922,0.5998,
tinyPixelVit_version_1_train_6554,96,0.6095,0.6135,0.5926,0.603,
tinyPixelVit_version_1_train_6554,97,0.6065,0.6119,0.5948,0.6048,
tinyPixelVit_version_1_train_6554,98,0.6082,0.6128,0.5958,0.6056,
tinyPixelVit_version_1_train_6554,99,0.6073,0.6122,0.5912,0.6025,
tinyPixelVit_version_1_train_6554,100,0.6047,0.6109,0.5898,0.6005,
tinyPixelVit_version_3_train_6612,1,0.467,0.845,0.3535,0.7096,0.0001
tinyPixelVit_version_3_train_6612,2,0.3704,0.7351,0.3345,0.6882,0.0001
tinyPixelVit_version_3_train_6612,3,0.3581,0.7203,0.3303,0.6829,0.0001
tinyPixelVit_version_3_train_6612,4,0.3505,0.7103,0.3314,0.6837,0.0001
tinyPixelVit_version_3_train_6612,5,0.3456,0.7042,0.328,0.6744,0.0001
tinyPixelVit_version_3_train_6612,6,0.3412,0.6983,0.3199,0.6687,0.0001
tinyPixelVit_version_3_train_6612,7,0.3373,0.6934,0.3168,0.6604,0.0001
tinyPixelVit_version_3_train_6612,8,0.3337,0.6883,0.3163,0.6626,0.0001
tinyPixelVit_version_3_train_6612,9,0.3309,0.6848,0.3106,0.6566,0.0001
tinyPixelVit_version_3_train_6612,10,0.3282,0.6813,0.3119,0.6559,0.0001
tinyPixelVit_version_3_train_6612,11,0.3253,0.6774,0.3135,0.6564,0.0001
tinyPixelVit_version_3_train_6612,12,0.3227,0.6738,0.3053,0.6471,0.0001
tinyPixelVit_version_3_train_6612,13,0.3197,0.6702,0.3089,0.6521,0.0001
tinyPixelVit_version_3_train_6612,14,0.3176,0.6673,0.3055,0.647,0.0001
tinyPixelVit_version_3_train_6612,15,0.3152,0.6644,0.301,0.6436,0.0001
tinyPixelVit_version_3_train_6612,16,0.3128,0.6608,0.295,0.6359,0.0001
tinyPixelVit_version_3_train_6612,17,0.3113,0.6591,0.2938,0.6357,0.0001
tinyPixelVit_version_3_train_6612,18,0.3085,0.6553,0.2921,0.6355,0.0001
tinyPixelVit_version_3_train_6612,19,0.3075,0.654,0.2997,0.6453,0.0001
tinyPixelVit_version_3_train_6612,20,0.3051,0.6506,0.2915,0.6302,0.0001
tinyPixelVit_version_3_train_6612,21,0.3042,0.6494,0.2887,0.6302,0.0001
tinyPixelVit_version_3_train_6612,22,0.302,0.6466,0.2879,0.6267,0.0001
tinyPixelVit_version_3_train_6612,23,0.3008,0.6448,0.2853,0.6242,0.0001
tinyPixelVit_version_3_train_6612,24,0.2994,0.6424,0.2871,0.6263,0.0001
tinyPixelVit_version_3_train_6612,25,0.2982,0.641,0.292,0.6315,0.0001
tinyPixelVit_version_3_train_6612,26,0.2973,0.6402,0.2862,0.6213,0.0001
tinyPixelVit_version_3_train_6612,27,0.2956,0.6373,0.2821,0.6178,0.0001
tinyPixelVit_version_3_train_6612,28,0.2943,0.6357,0.2844,0.6172,0.0001
tinyPixelVit_version_3_train_6612,29,0.2935,0.6343,0.2823,0.6175,0.0001
tinyPixelVit_version_3_train_6612,30,0.293,0.6335,0.2833,0.6188,0.0001
tinyPixelVit_version_3_train_6612,31,0.2916,0.6317,0.2812,0.616,0.0001
tinyPixelVit_version_3_train_6612,32,0.2908,0.6304,0.2811,0.6172,0.0001
tinyPixelVit_version_3_train_6612,33,0.2899,0.6296,0.2822,0.618,0.0001
tinyPixelVit_version_3_train_6612,34,0.2891,0.6282,0.2805,0.6148,0.0001
tinyPixelVit_version_3_train_6612,35,0.2879,0.6266,0.2803,0.6175,0.0001
tinyPixelVit_version_3_train_6612,36,0.2876,0.6261,0.2788,0.6112,0.0001
tinyPixelVit_version_3_train_6612,37,0.2864,0.6248,0.276,0.6097,0.0001
tinyPixelVit_version_3_train_6612,38,0.2856,0.6234,0.2773,0.6098,0.0001
tinyPixelVit_version_3_train_6612,39,0.2848,0.6226,0.2774,0.6098,0.0001
tinyPixelVit_version_3_train_6612,40,0.2841,0.6213,0.2767,0.6104,0.0001
tinyPixelVit_version_3_train_6612,41,0.2836,0.6207,0.275,0.6101,0.0001
tinyPixelVit_version_3_train_6612,42,0.283,0.6196,0.2746,0.6087,0.0001
tinyPixelVit_version_3_train_6612,43,0.2823,0.6186,0.2761,0.6057,0.0001
tinyPixelVit_version_3_train_6612,44,0.2818,0.6185,0.2732,0.6061,0.0001
tinyPixelVit_version_3_train_6612,45,0.2812,0.6173,0.2747,0.6071,0.0001
tinyPixelVit_version_3_train_6612,46,0.2808,0.6168,0.2748,0.6073,0.0001
tinyPixelVit_version_3_train_6612,47,0.2798,0.6154,0.2734,0.6029,0.0001
tinyPixelVit_version_3_train_6612,48,0.2792,0.6148,0.2728,0.6071,0.0001
tinyPixelVit_version_3_train_6612,49,0.2793,0.6146,0.2719,0.6058,0.0001
tinyPixelVit_version_3_train_6612,50,0.2785,0.6136,0.2723,0.6058,0.0001
tinyPixelVit_version_3_train_6612,51,0.2779,0.6131,0.2723,0.6025,0.0001
tinyPixelVit_version_3_train_6612,52,0.2776,0.6122,0.2709,0.6024,0.0001
tinyPixelVit_version_3_train_6612,53,0.2773,0.6119,0.2699,0.6029,0.0001
tinyPixelVit_version_3_train_6612,54,0.277,0.6118,0.2724,0.602,0.0001
tinyPixelVit_version_3_train_6612,55,0.2766,0.6112,0.2721,0.6011,0.0001
tinyPixelVit_version_3_train_6612,56,0.2758,0.6101,0.2694,0.6015,0.0001
tinyPixelVit_version_3_train_6612,57,0.2751,0.6091,0.2707,0.6012,0.0001
tinyPixelVit_version_3_train_6612,58,0.2752,0.6092,0.2704,0.6012,0.0001
tinyPixelVit_version_3_train_6612,59,0.2742,0.608,0.2695,0.6,0.0001
tinyPixelVit_version_3_train_6612,60,0.2739,0.6073,0.2697,0.6014,0.0001
tinyPixelVit_version_3_train_6612,61,0.273,0.606,0.2732,0.6028,0.0001
tinyPixelVit_version_3_train_6612,62,0.2732,0.6065,0.2674,0.5973,0.0001
tinyPixelVit_version_3_train_6612,63,0.2728,0.606,0.2676,0.5955,0.0001
tinyPixelVit_version_3_train_6612,64,0.2724,0.6049,0.2689,0.6017,0.0001
tinyPixelVit_version_3_train_6612,65,0.2723,0.6052,0.2734,0.6045,0.0001
tinyPixelVit_version_3_train_6612,66,0.2721,0.6049,0.2718,0.6018,0.0001
tinyPixelVit_version_3_train_6612,67,0.2713,0.6043,0.2685,0.5974,0.0001
tinyPixelVit_version_3_train_6612,68,0.271,0.6035,0.2665,0.5963,0.0001
tinyPixelVit_version_3_train_6612,69,0.2707,0.6032,0.2662,0.5961,0.0001
tinyPixelVit_version_3_train_6612,70,0.2701,0.6024,0.2668,0.5967,0.0001
tinyPixelVit_version_3_train_6612,71,0.2703,0.6023,0.27,0.5985,0.0001
tinyPixelVit_version_3_train_6612,72,0.27,0.6023,0.2682,0.5991,0.0001
tinyPixelVit_version_3_train_6612,73,0.2694,0.6015,0.2672,0.5988,0.0001
tinyPixelVit_version_3_train_6612,74,0.269,0.6003,0.265,0.5964,0.0001
tinyPixelVit_version_3_train_6612,75,0.2691,0.6008,0.2662,0.5948,0.0001
tinyPixelVit_version_3_train_6612,76,0.2686,0.6003,0.265,0.595,0.0001
tinyPixelVit_version_3_train_6612,77,0.2677,0.5989,0.265,0.5941,0.0001
tinyPixelVit_version_3_train_6612,78,0.268,0.5991,0.2683,0.5978,0.0001
tinyPixelVit_version_3_train_6612,79,0.2682,0.5994,0.2645,0.5924,0.0001
tinyPixelVit_version_3_train_6612,80,0.2673,0.5982,0.2641,0.5918,0.0001
tinyPixelVit_version_3_train_6612,81,0.2668,0.5973,0.2688,0.5953,0.0001
tinyPixelVit_version_3_train_6612,82,0.2667,0.5972,0.265,0.5921,0.0001
tinyPixelVit_version_3_train_6612,83,0.2672,0.5978,0.2643,0.5942,0.0001
tinyPixelVit_version_3_train_6612,84,0.2665,0.5971,0.269,0.5983,0.0001
tinyPixelVit_version_3_train_6612,85,0.2659,0.5966,0.2658,0.5959,0.0001
tinyPixelVit_version_3_train_6612,86,0.2661,0.5965,0.2667,0.597,5e-05
tinyPixelVit_version_3_train_6612,87,0.2638,0.5929,0.2648,0.5928,5e-05
tinyPixelVit_version_3_train_6612,88,0.2633,0.5927,0.2623,0.5908,5e-05
tinyPixelVit_version_3_train_6612,89,0.2633,0.5925,0.2644,0.5916,5e-05
tinyPixelVit_version_3_train_6612,90,0.2628,0.5918,0.2627,0.5908,5e-05
tinyPixelVit_version_3_train_6612,91,0.263,0.592,0.2639,0.5914,5e-05
tinyPixelVit_version_3_train_6612,92,0.2627,0.5916,0.2622,0.5901,5e-05
tinyPixelVit_version_3_train_6612,93,0.2629,0.5921,0.2639,0.59,5e-05
tinyPixelVit_version_3_train_6612,94,0.2627,0.5915,0.2622,0.5902,5e-05
tinyPixelVit_version_3_train_6612,95,0.2622,0.5911,0.2629,0.5898,5e-05
tinyPixelVit_version_3_train_6612,96,0.2622,0.5913,0.2623,0.5881,5e-05
tinyPixelVit_version_3_train_6612,97,0.2618,0.5902,0.2629,0.5899,5e-05
tinyPixelVit_version_3_train_6612,98,0.2617,0.5902,0.263,0.5902,2.5e-05
tinyPixelVit_version_3_train_6612,99,0.2608,0.5888,0.2621,0.5895,2.5e-05
tinyPixelVit_version_3_train_6612,100,0.261,0.5894,0.2627,0.5909,2.5e-05
tinyPixelVit_version_4_train_6687,1,0.4624,0.8397,0.3407,0.6949,0.0001
tinyPixelVit_version_4_train_6687,2,0.3672,0.732,0.3477,0.704,0.0001
tinyPixelVit_version_4_train_6687,3,0.3566,0.7184,0.3865,0.7523,0.0001
tinyPixelVit_version_4_train_6687,4,0.3492,0.7093,0.3547,0.7098,0.0001
tinyPixelVit_version_4_train_6687,5,0.3449,0.7035,0.3668,0.7302,0.0001
tinyPixelVit_version_4_train_6687,6,0.3405,0.6975,0.3666,0.7264,0.0001
tinyPixelVit_version_4_train_6687,7,0.3356,0.6909,0.3135,0.6598,0.0001
tinyPixelVit_version_4_train_6687,8,0.3326,0.6863,0.3446,0.6988,0.0001
tinyPixelVit_version_4_train_6687,9,0.329,0.6816,0.3276,0.6786,0.0001
tinyPixelVit_version_4_train_6687,10,0.326,0.6773,0.3764,0.7343,0.0001
tinyPixelVit_version_4_train_6687,11,0.3226,0.6732,0.4355,0.8103,0.0001
tinyPixelVit_version_4_train_6687,12,0.3194,0.6686,0.3661,0.7254,0.0001
tinyPixelVit_version_4_train_6687,13,0.3167,0.6655,0.3805,0.7429,5e-05
tinyPixelVit_version_4_train_6687,14,0.3128,0.6603,0.3639,0.7244,5e-05
tinyPixelVit_version_4_train_6687,15,0.3108,0.6575,0.3742,0.7343,5e-05
tinyPixelVit_version_4_train_6687,16,0.3105,0.6569,0.3694,0.7275,5e-05
tinyPixelVit_version_4_train_6687,17,0.3087,0.6548,0.4278,0.8009,5e-05
tinyPixelVit_version_4_train_6687,18,0.3072,0.6521,0.347,0.7,5e-05
tinyPixelVit_version_4_train_6687,19,0.3061,0.6508,0.4084,0.7785,2.5e-05
tinyPixelVit_version_4_train_6687,20,0.3046,0.6494,0.4112,0.7819,2.5e-05
tinyPixelVit_version_4_train_6687,21,0.3034,0.6475,0.3634,0.7249,2.5e-05
tinyPixelVit_version_4_train_6687,22,0.3029,0.647,0.3322,0.6829,2.5e-05
tinyPixelVit_version_4_train_6687,23,0.3024,0.6462,0.3776,0.7406,2.5e-05
tinyPixelVit_version_4_train_6687,24,0.3021,0.6459,0.35,0.7066,2.5e-05
tinyPixelVit_version_4_train_6687,25,0.3014,0.6446,0.3601,0.7185,1.25e-05
tinyPixelVit_version_4_train_6687,26,0.3001,0.6425,0.3754,0.7367,1.25e-05
tinyPixelVit_version_4_train_6687,27,0.2992,0.6414,0.3758,0.7388,1.25e-05
tinyPixelVit_version_4_train_6687,28,0.2997,0.6422,0.3922,0.7581,1.25e-05
tinyPixelVit_version_4_train_6687,29,0.2999,0.6426,0.3891,0.7545,1.25e-05
tinyPixelVit_version_4_train_6687,30,0.2995,0.642,0.3941,0.7609,1.25e-05
tinyPixelVit_version_4_train_6687,31,0.2988,0.641,0.3872,0.7529,6.25e-06
tinyPixelVit_version_4_train_6687,32,0.2983,0.64,0.384,0.7482,6.25e-06
tinyPixelVit_version_4_train_6687,33,0.2982,0.64,0.3915,0.7578,6.25e-06
tinyPixelVit_version_4_train_6687,34,0.2977,0.6391,0.3968,0.7647,6.25e-06
tinyPixelVit_version_4_train_6687,35,0.2977,0.6393,0.3891,0.7566,6.25e-06
tinyPixelVit_version_4_train_6687,36,0.2978,0.6397,0.3865,0.7519,6.25e-06
tinyPixelVit_version_4_train_6687,37,0.2977,0.6392,0.3986,0.7673,3.13e-06
tinyPixelVit_version_4_train_6687,38,0.2974,0.6389,0.4057,0.7748,3.13e-06
tinyPixelVit_version_4_train_6687,39,0.2968,0.6379,0.3915,0.7581,3.13e-06
tinyPixelVit_version_4_train_6687,40,0.2969,0.6384,0.3864,0.7518,3.13e-06
tinyPixelVit_version_4_train_6687,41,0.2965,0.6375,0.379,0.7423,3.13e-06
tinyPixelVit_version_4_train_6687,42,0.2968,0.6382,0.3751,0.738,3.13e-06
tinyPixelVit_version_4_train_6687,43,0.2962,0.6372,0.3803,0.7447,1.56e-06
tinyPixelVit_version_4_train_6687,44,0.2974,0.6394,0.3743,0.7374,1.56e-06
tinyPixelVit_version_4_train_6687,45,0.2963,0.6378,0.3765,0.74,1.56e-06
tinyPixelVit_version_4_train_6687,46,0.2963,0.6374,0.3816,0.7463,1.56e-06
tinyPixelVit_version_4_train_6687,47,0.297,0.6385,0.3777,0.7413,1.56e-06
tinyPixelVit_version_4_train_6687,48,0.2968,0.6382,0.3896,0.7561,1.56e-06
tinyPixelVit_version_4_train_6687,49,0.2969,0.6382,0.372,0.7348,7.81e-07
tinyPixelVit_version_4_train_6687,50,0.2961,0.6372,0.3927,0.7596,7.81e-07
tinyPixelVit_version_4_train_6687,51,0.2964,0.6375,0.3864,0.7523,7.81e-07
tinyPixelVit_version_4_train_6687,52,0.2967,0.6384,0.3849,0.7506,7.81e-07
tinyPixelVit_version_4_train_6687,53,0.2956,0.6365,0.3823,0.747,7.81e-07
tinyPixelVit_version_4_train_6687,54,0.2964,0.6377,0.3852,0.7507,7.81e-07
tinyPixelVit_version_4_train_6687,55,0.2966,0.6379,0.3852,0.7505,3.91e-07
tinyPixelVit_version_4_train_6687,56,0.2962,0.6374,0.3804,0.7447,3.91e-07
tinyPixelVit_version_4_train_6687,57,0.2971,0.6385,0.3847,0.7499,3.91e-07
tinyPixelVit_version_4_train_6687,58,0.2966,0.638,0.3825,0.7472,3.91e-07
tinyPixelVit_version_4_train_6687,59,0.2967,0.638,0.3876,0.7534,3.91e-07
tinyPixelVit_version_4_train_6687,60,0.2963,0.6375,0.3867,0.7526,3.91e-07
tinyPixelVit_version_4_train_6687,61,0.2961,0.6371,0.3818,0.7465,1.95e-07
tinyPixelVit_version_4_train_6687,62,0.2962,0.6374,0.3872,0.7532,1.95e-07
tinyPixelVit_version_4_train_6687,63,0.2961,0.6374,0.3836,0.7487,1.95e-07
tinyPixelVit_version_4_train_6687,64,0.2967,0.638,0.3849,0.7503,1.95e-07
tinyPixelVit_version_4_train_6687,65,0.2964,0.6376,0.385,0.7504,1.95e-07
tinyPixelVit_version_4_train_6687,66,0.2961,0.637,0.386,0.7516,1.95e-07
tinyPixelVit_version_4_train_6687,67,0.2967,0.638,0.3869,0.7528,9.77e-08
tinyPixelVit_version_4_train_6687,68,0.2964,0.6378,0.386,0.7517,9.77e-08
tinyPixelVit_version_4_train_6687,69,0.2959,0.6369,0.3863,0.7521,9.77e-08
tinyPixelVit_version_4_train_6687,70,0.2965,0.6378,0.3855,0.751,9.77e-08
tinyPixelVit_version_4_train_6687,71,0.2962,0.6371,0.3854,0.7508,9.77e-08
tinyPixelVit_version_4_train_6687,72,0.2959,0.6367,0.386,0.7516,9.77e-08
tinyPixelVit_version_4_train_6687,73,0.2962,0.6375,0.3863,0.7519,4.88e-08
tinyPixelVit_version_4_train_6687,74,0.2963,0.6375,0.3858,0.7514,4.88e-08
tinyPixelVit_version_4_train_6687,75,0.2964,0.6377,0.386,0.7516,4.88e-08
tinyPixelVit_version_4_train_6687,76,0.2963,0.6374,0.386,0.7517,4.88e-08
tinyPixelVit_version_4_train_6687,77,0.2964,0.6375,0.3854,0.7509,4.88e-08
tinyPixelVit_version_4_train_6687,78,0.2965,0.6379,0.3846,0.75,4.88e-08
tinyPixelVit_version_4_train_6687,79,0.2964,0.6375,0.3847,0.7501,2.44e-08
tinyPixelVit_version_4_train_6687,80,0.2965,0.638,0.3853,0.7507,2.44e-08
tinyPixelVit_version_4_train_6687,81,0.2964,0.6374,0.3855,0.7511,2.44e-08
tinyPixelVit_version_4_train_6687,82,0.2964,0.6374,0.385,0.7504,2.44e-08
tinyPixelVit_version_4_train_6687,83,0.2958,0.6371,0.3853,0.7508,2.44e-08
tinyPixelVit_version_4_train_6687,84,0.2963,0.6374,0.3855,0.751,2.44e-08
tinyPixelVit_version_4_train_6687,85,0.2963,0.6378,0.3853,0.7507,1.22e-08
tinyPixelVit_version_4_train_6687,86,0.2962,0.6374,0.3852,0.7506,1.22e-08
tinyPixelVit_version_4_train_6687,87,0.2966,0.6378,0.3851,0.7505,1.22e-08
tinyPixelVit_version_4_train_6687,88,0.2961,0.6371,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,89,0.2961,0.6372,0.3848,0.7502,1.22e-08
tinyPixelVit_version_4_train_6687,90,0.2966,0.6379,0.3847,0.75,1.22e-08
tinyPixelVit_version_4_train_6687,91,0.2962,0.6377,0.3849,0.7502,1.22e-08
tinyPixelVit_version_4_train_6687,92,0.296,0.6372,0.3848,0.7502,1.22e-08
tinyPixelVit_version_4_train_6687,93,0.2968,0.6381,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,94,0.2967,0.6382,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,95,0.2966,0.638,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,96,0.2961,0.6372,0.385,0.7504,1.22e-08
tinyPixelVit_version_4_train_6687,97,0.2967,0.6378,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,98,0.296,0.6372,0.3849,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,99,0.2964,0.6376,0.385,0.7503,1.22e-08
tinyPixelVit_version_4_train_6687,100,0.296,0.6374,0.385,0.7504,1.22e-08
tinyPixelVit_version_5_train_6799,1,0.4544,0.8308,0.3742,0.7342,0.0001
tinyPixelVit_version_5_train_6799,2,0.3958,0.7634,0.3518,0.7089,0.0001
tinyPixelVit_version_5_train_6799,3,0.3787,0.7436,0.336,0.6878,0.0001
tinyPixelVit_version_5_train_6799,4,0.3648,0.7262,0.3223,0.6714,0.0001
tinyPixelVit_version_5_train_6799,5,0.3555,0.7145,0.3224,0.671,0.0001
tinyPixelVit_version_5_train_6799,6,0.3473,0.7039,0.3127,0.6568,0.0001
tinyPixelVit_version_5_train_6799,7,0.3424,0.6976,0.3066,0.6491,0.0001
tinyPixelVit_version_5_train_6799,8,0.3384,0.6921,0.3082,0.6523,0.0001
tinyPixelVit_version_5_train_6799,9,0.3333,0.6857,0.3189,0.6631,0.0001
tinyPixelVit_version_5_train_6799,10,0.3305,0.6823,0.301,0.641,0.0001
tinyPixelVit_version_5_train_6799,11,0.3266,0.6772,0.2994,0.6397,0.0001
tinyPixelVit_version_5_train_6799,12,0.3242,0.6742,0.2952,0.6357,0.0001
tinyPixelVit_version_5_train_6799,13,0.3217,0.671,0.2943,0.6317,0.0001
tinyPixelVit_version_5_train_6799,14,0.3195,0.668,0.2918,0.6324,0.0001
tinyPixelVit_version_5_train_6799,15,0.3169,0.6644,0.2915,0.6304,0.0001
